Transaction ID,Date,Customer ID,Store ID,Product ID,Quantity,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Delivery Time,Weather during transaction,Event,Return Flag,Customer Satisfaction,Unit Price,Total Price,Discount Amount
3847,20/12/2019,50,23,804,3,FALSE,FALSE,Standard,Cash,4,Sunny,Christmas Market,FALSE,5,99.26,297.78,0
4069,20/12/2019,104,14,482,3,TRUE,TRUE,Standard,Debit Card,2,Rainy,None,FALSE,2,37.62,112.87,0
4403,20/12/2019,59,21,299,2,TRUE,FALSE,Standard,Online Payment,1,Sunny,Christmas Market,FALSE,2,35.55,71.11,0
4619,20/12/2019,270,88,894,1,FALSE,FALSE,Express,Credit Card,2,Rainy,None,FALSE,4,43.62,43.62,0
5552,20/12/2019,266,47,406,3,TRUE,TRUE,Standard,Cash,3,Sunny,None,FALSE,2,38.85,116.54,0
5714,20/12/2019,361,77,235,4,FALSE,FALSE,Standard,Online Payment,2,Sunny,Christmas Market,TRUE,4,27.63,110.51,0
6003,20/12/2019,438,28,303,4,FALSE,TRUE,Express,Debit Card,1,Snowy,Christmas Market,FALSE,2,98.12,392.5,0
6610,20/12/2019,288,68,470,2,FALSE,FALSE,Overnight,Online Payment,2,Sunny,Christmas Market,FALSE,2,18.48,36.96,0
6629,20/12/2019,77,84,71,1,FALSE,FALSE,Express,Debit Card,4,Snowy,Black Friday,TRUE,1,65.96,65.96,6.6
7580,20/12/2019,302,20,419,4,TRUE,FALSE,Overnight,Credit Card,4,Rainy,None,TRUE,4,75.16,300.63,0
7737,20/12/2019,480,30,851,2,FALSE,TRUE,Standard,Cash,5,Sunny,Christmas Market,FALSE,3,15.85,31.7,0
7986,20/12/2019,376,2,388,4,TRUE,FALSE,Overnight,Debit Card,2,Rainy,Black Friday,TRUE,3,49.74,198.96,19.9
8557,20/12/2019,202,50,201,4,FALSE,TRUE,Express,Credit Card,5,Rainy,Christmas Market,FALSE,3,34.82,139.28,0
8779,20/12/2019,169,23,782,3,FALSE,TRUE,Express,Online Payment,3,Rainy,None,FALSE,5,92.61,277.82,0
9909,20/12/2019,140,19,779,2,FALSE,FALSE,Overnight,Debit Card,3,Sunny,Christmas Market,FALSE,2,23.15,46.29,0
31,20/12/2018,497,38,866,2,TRUE,FALSE,Overnight,Cash,2,Sunny,None,TRUE,5,35.5,71,0
111,20/12/2018,471,99,58,1,TRUE,TRUE,Overnight,Credit Card,4,Snowy,None,TRUE,2,90.03,90.03,0
184,20/12/2018,173,13,789,4,FALSE,FALSE,Standard,Debit Card,2,Snowy,None,TRUE,5,37.48,149.93,0
918,20/12/2018,470,10,739,2,TRUE,FALSE,Express,Credit Card,5,Rainy,Christmas Market,FALSE,4,43.54,87.08,0
1045,20/12/2018,17,100,333,5,TRUE,TRUE,Overnight,Credit Card,3,Snowy,Black Friday,TRUE,2,99.82,499.11,49.91
2153,20/12/2018,320,59,340,2,FALSE,FALSE,Overnight,Cash,2,Sunny,Christmas Market,FALSE,1,99.39,198.77,0
2362,20/12/2018,48,67,839,4,TRUE,TRUE,Overnight,Debit Card,2,Snowy,None,FALSE,5,74.31,297.25,0
2664,20/12/2018,166,63,218,3,FALSE,TRUE,Express,Cash,4,Snowy,Black Friday,TRUE,5,59.67,179.01,17.9
2677,20/12/2018,105,98,306,3,TRUE,TRUE,Standard,Credit Card,3,Snowy,Black Friday,TRUE,5,96.65,289.96,29
3134,20/12/2018,291,32,372,4,TRUE,TRUE,Overnight,Online Payment,2,Snowy,None,TRUE,1,15.71,62.84,0
4400,20/12/2018,54,53,792,4,TRUE,FALSE,Overnight,Credit Card,5,Rainy,None,FALSE,5,26.38,105.52,0
4413,20/12/2018,390,80,174,1,FALSE,FALSE,Express,Online Payment,3,Sunny,Christmas Market,FALSE,5,89.36,89.36,0
4569,20/12/2018,227,86,120,5,TRUE,FALSE,Standard,Debit Card,2,Snowy,Black Friday,FALSE,1,63.29,316.46,31.65
4955,20/12/2018,214,21,596,4,FALSE,FALSE,Standard,Online Payment,2,Snowy,Black Friday,FALSE,3,37.58,150.31,15.03
5157,20/12/2018,107,18,113,1,FALSE,FALSE,Standard,Debit Card,3,Rainy,Christmas Market,TRUE,4,60.63,60.63,0
5201,20/12/2018,7,77,149,4,TRUE,TRUE,Express,Cash,1,Snowy,None,FALSE,3,86.36,345.42,0
5221,20/12/2018,147,48,445,5,TRUE,FALSE,Standard,Cash,3,Rainy,None,TRUE,3,37.24,186.18,0
5235,20/12/2018,17,28,653,2,FALSE,TRUE,Standard,Cash,3,Sunny,None,TRUE,4,14.71,29.42,0
5692,20/12/2018,499,100,711,3,TRUE,FALSE,Standard,Credit Card,3,Rainy,Black Friday,TRUE,3,80.06,240.18,24.02
5919,20/12/2018,55,17,345,1,TRUE,FALSE,Overnight,Debit Card,5,Snowy,None,TRUE,1,97.4,97.4,0
5921,20/12/2018,196,18,155,1,FALSE,TRUE,Express,Debit Card,1,Rainy,Christmas Market,FALSE,3,28.57,28.57,0
6081,20/12/2018,494,42,237,2,TRUE,TRUE,Standard,Online Payment,2,Sunny,Christmas Market,TRUE,3,71.71,143.42,0
8243,20/12/2018,143,51,927,3,FALSE,TRUE,Standard,Online Payment,1,Sunny,Black Friday,TRUE,3,81.54,244.61,24.46
8309,20/12/2018,317,48,801,2,FALSE,FALSE,Overnight,Cash,2,Sunny,None,FALSE,4,88.02,176.04,0
8373,20/12/2018,418,87,779,2,TRUE,TRUE,Overnight,Online Payment,4,Rainy,None,TRUE,4,68.15,136.31,0
9777,20/12/2018,321,21,381,3,FALSE,TRUE,Express,Cash,2,Sunny,None,FALSE,2,71.75,215.26,0
9920,20/12/2018,137,54,32,1,TRUE,FALSE,Express,Debit Card,4,Rainy,Black Friday,TRUE,1,91.73,91.73,9.17
144,20/11/2023,212,36,38,3,FALSE,FALSE,Express,Debit Card,4,Snowy,Christmas Market,TRUE,4,94.73,284.18,0
156,20/11/2023,341,57,56,4,TRUE,TRUE,Overnight,Online Payment,3,Sunny,Christmas Market,TRUE,5,44.25,177.02,0
479,20/11/2023,366,23,339,4,TRUE,FALSE,Standard,Cash,3,Snowy,Black Friday,FALSE,2,60.93,243.72,24.37
493,20/11/2023,187,63,12,1,FALSE,TRUE,Express,Debit Card,3,Rainy,None,TRUE,5,34.13,34.13,0
1055,20/11/2023,372,7,285,1,TRUE,TRUE,Overnight,Debit Card,4,Snowy,Christmas Market,FALSE,1,99.84,99.84,0
1377,20/11/2023,109,79,999,3,FALSE,FALSE,Standard,Credit Card,5,Snowy,Black Friday,FALSE,5,58.49,175.48,17.55
1471,20/11/2023,404,90,881,3,FALSE,FALSE,Standard,Online Payment,5,Sunny,Black Friday,FALSE,4,13.16,39.49,3.95
1718,20/11/2023,363,86,162,3,TRUE,TRUE,Overnight,Cash,3,Sunny,Black Friday,TRUE,5,78.47,235.42,23.54
2030,20/11/2023,497,28,82,2,TRUE,FALSE,Standard,Debit Card,2,Rainy,Christmas Market,FALSE,3,77.33,154.66,0
2296,20/11/2023,372,12,155,2,FALSE,FALSE,Express,Cash,2,Snowy,None,TRUE,5,53.84,107.68,0
2317,20/11/2023,71,21,795,3,TRUE,TRUE,Overnight,Online Payment,1,Rainy,Black Friday,TRUE,5,70.47,211.4,21.14
2330,20/11/2023,338,25,509,3,TRUE,TRUE,Overnight,Online Payment,2,Rainy,Christmas Market,TRUE,1,65.36,196.08,0
2490,20/11/2023,136,38,893,2,FALSE,TRUE,Standard,Credit Card,2,Rainy,Christmas Market,TRUE,5,73.83,147.66,0
2758,20/11/2023,181,25,874,5,FALSE,TRUE,Standard,Cash,1,Snowy,Black Friday,FALSE,1,60.87,304.35,30.44
2812,20/11/2023,71,32,784,3,TRUE,FALSE,Standard,Cash,5,Snowy,Christmas Market,FALSE,3,26.7,80.1,0
3253,20/11/2023,172,81,789,3,FALSE,FALSE,Standard,Cash,3,Snowy,Christmas Market,TRUE,5,58.11,174.34,0
3428,20/11/2023,21,77,925,4,TRUE,TRUE,Express,Debit Card,1,Sunny,None,FALSE,1,89.27,357.08,0
3456,20/11/2023,230,72,472,3,FALSE,FALSE,Overnight,Credit Card,1,Snowy,Christmas Market,TRUE,5,48.61,145.82,0
3600,20/11/2023,202,15,790,2,TRUE,FALSE,Overnight,Cash,4,Snowy,Christmas Market,TRUE,5,63.08,126.16,0
3873,20/11/2023,474,60,873,3,FALSE,FALSE,Standard,Cash,3,Sunny,Christmas Market,TRUE,3,43.93,131.79,0
4114,20/11/2023,497,13,710,5,FALSE,TRUE,Overnight,Cash,3,Sunny,Black Friday,TRUE,3,83.18,415.92,41.59
4333,20/11/2023,202,16,196,2,FALSE,FALSE,Overnight,Credit Card,2,Sunny,Black Friday,FALSE,3,47.62,95.23,9.52
6012,20/11/2023,323,96,595,3,FALSE,TRUE,Express,Debit Card,1,Rainy,None,FALSE,4,80.3,240.89,0
6074,20/11/2023,367,81,548,1,FALSE,FALSE,Overnight,Credit Card,2,Sunny,None,TRUE,3,77.27,77.27,0
6230,20/11/2023,481,17,578,4,TRUE,FALSE,Overnight,Cash,2,Rainy,Christmas Market,FALSE,5,15.9,63.6,0
6583,20/11/2023,50,73,65,2,TRUE,TRUE,Standard,Credit Card,2,Rainy,None,FALSE,4,77.74,155.49,0
7162,20/11/2023,370,98,661,5,TRUE,FALSE,Express,Credit Card,4,Snowy,Christmas Market,TRUE,3,19.71,98.55,0
7198,20/11/2023,278,48,917,3,TRUE,FALSE,Overnight,Debit Card,3,Rainy,Black Friday,FALSE,3,99.25,297.76,29.78
7596,20/11/2023,45,56,589,2,FALSE,FALSE,Express,Credit Card,2,Sunny,None,FALSE,2,63.62,127.24,0
8022,20/11/2023,481,70,870,3,TRUE,FALSE,Express,Credit Card,5,Snowy,Black Friday,FALSE,2,22.96,68.89,6.89
8288,20/11/2023,62,54,984,2,TRUE,TRUE,Overnight,Online Payment,3,Sunny,None,TRUE,5,85.36,170.71,0
9353,20/11/2023,138,23,951,1,FALSE,TRUE,Express,Credit Card,1,Rainy,Black Friday,TRUE,4,81.68,81.68,8.17
9460,20/11/2023,345,5,159,1,FALSE,TRUE,Standard,Online Payment,3,Rainy,Christmas Market,TRUE,3,53.36,53.36,0
113,20/11/2022,305,27,434,2,TRUE,FALSE,Overnight,Online Payment,1,Snowy,None,FALSE,4,95.05,190.1,0
482,20/11/2022,228,72,992,4,TRUE,FALSE,Standard,Credit Card,4,Snowy,None,TRUE,2,50.59,202.38,0
588,20/11/2022,497,19,416,3,TRUE,FALSE,Express,Online Payment,4,Sunny,None,FALSE,1,23.36,70.09,0
604,20/11/2022,158,21,325,3,TRUE,TRUE,Overnight,Cash,3,Sunny,Black Friday,TRUE,5,60.21,180.62,18.06
948,20/11/2022,72,31,739,1,TRUE,TRUE,Overnight,Debit Card,3,Snowy,None,FALSE,4,26.42,26.42,0
1200,20/11/2022,338,57,695,4,TRUE,TRUE,Overnight,Cash,2,Rainy,Black Friday,TRUE,3,53.28,213.1,21.31
1444,20/11/2022,283,13,151,3,FALSE,FALSE,Overnight,Credit Card,3,Snowy,Christmas Market,TRUE,5,83.02,249.07,0
1877,20/11/2022,432,23,618,1,FALSE,FALSE,Express,Online Payment,5,Sunny,Black Friday,FALSE,3,18.57,18.57,1.86
3037,20/11/2022,195,10,756,1,FALSE,FALSE,Overnight,Cash,1,Sunny,None,TRUE,1,80.67,80.67,0
3103,20/11/2022,242,66,586,3,TRUE,TRUE,Standard,Debit Card,5,Snowy,Black Friday,TRUE,3,26.01,78.04,7.8
3125,20/11/2022,343,40,112,2,FALSE,FALSE,Overnight,Cash,5,Snowy,None,FALSE,4,30.08,60.15,0
3217,20/11/2022,382,14,335,3,TRUE,TRUE,Express,Credit Card,1,Rainy,Black Friday,TRUE,3,74.97,224.9,22.49
3249,20/11/2022,395,8,21,1,TRUE,FALSE,Overnight,Credit Card,1,Rainy,None,TRUE,4,10.88,10.88,0
3501,20/11/2022,232,30,250,1,FALSE,TRUE,Overnight,Cash,1,Snowy,Christmas Market,FALSE,2,96.19,96.19,0
4285,20/11/2022,70,9,226,1,TRUE,FALSE,Overnight,Online Payment,3,Snowy,Christmas Market,TRUE,5,13.35,13.35,0
4326,20/11/2022,435,12,83,1,FALSE,FALSE,Standard,Credit Card,1,Sunny,Black Friday,FALSE,1,40.13,40.13,4.01
4506,20/11/2022,131,40,201,2,TRUE,FALSE,Standard,Cash,2,Snowy,None,FALSE,5,51.35,102.71,0
5000,20/11/2022,159,40,410,3,FALSE,FALSE,Standard,Credit Card,2,Sunny,None,FALSE,1,70.98,212.95,0
5243,20/11/2022,4,94,293,2,FALSE,TRUE,Standard,Credit Card,5,Rainy,Black Friday,FALSE,3,91.97,183.95,18.39
5312,20/11/2022,413,42,20,4,TRUE,FALSE,Standard,Cash,2,Sunny,Black Friday,TRUE,2,18.99,75.98,7.6
6134,20/11/2022,304,50,185,5,TRUE,FALSE,Express,Online Payment,5,Snowy,None,TRUE,4,85.83,429.14,0
7783,20/11/2022,322,38,577,5,TRUE,TRUE,Overnight,Online Payment,2,Rainy,None,FALSE,4,79.53,397.64,0
8291,20/11/2022,1,59,916,2,FALSE,FALSE,Standard,Credit Card,5,Rainy,None,FALSE,2,17.72,35.43,0
9322,20/11/2022,95,43,994,1,FALSE,TRUE,Express,Credit Card,1,Rainy,Christmas Market,TRUE,1,52.76,52.76,0
9603,20/11/2022,35,86,395,2,FALSE,FALSE,Express,Online Payment,4,Rainy,None,FALSE,5,17.31,34.61,0
419,20/11/2021,278,49,105,1,FALSE,FALSE,Express,Debit Card,4,Snowy,None,TRUE,1,57.24,57.24,0
1351,20/11/2021,19,82,359,3,TRUE,FALSE,Express,Debit Card,5,Sunny,Black Friday,FALSE,5,84.9,254.7,25.47
1507,20/11/2021,422,84,745,5,FALSE,FALSE,Overnight,Online Payment,3,Snowy,None,FALSE,4,17.26,86.32,0
2188,20/11/2021,138,32,710,5,TRUE,FALSE,Standard,Cash,2,Sunny,Christmas Market,TRUE,5,83.44,417.19,0
2232,20/11/2021,430,12,582,5,FALSE,FALSE,Overnight,Debit Card,4,Sunny,Christmas Market,TRUE,5,66.47,332.37,0
3332,20/11/2021,279,39,200,3,TRUE,TRUE,Overnight,Cash,5,Snowy,None,TRUE,1,37.1,111.29,0
3362,20/11/2021,303,14,911,4,FALSE,FALSE,Overnight,Credit Card,3,Sunny,None,FALSE,4,27.35,109.38,0
3369,20/11/2021,24,18,178,1,TRUE,FALSE,Express,Cash,3,Snowy,None,FALSE,1,17.3,17.3,0
3520,20/11/2021,487,13,890,2,TRUE,FALSE,Overnight,Cash,1,Rainy,None,TRUE,2,10.51,21.02,0
3571,20/11/2021,468,3,557,1,FALSE,TRUE,Express,Cash,2,Sunny,Christmas Market,FALSE,5,80.5,80.5,0
3743,20/11/2021,385,94,919,3,TRUE,TRUE,Standard,Online Payment,1,Rainy,Christmas Market,TRUE,3,21.43,64.3,0
3851,20/11/2021,474,46,529,2,FALSE,TRUE,Overnight,Online Payment,5,Snowy,Christmas Market,TRUE,4,73.61,147.22,0
3907,20/11/2021,487,7,67,2,FALSE,FALSE,Express,Credit Card,3,Rainy,Black Friday,TRUE,1,86.98,173.96,17.4
4253,20/11/2021,167,13,905,5,FALSE,TRUE,Overnight,Debit Card,4,Snowy,None,FALSE,2,76.84,384.18,0
4401,20/11/2021,171,44,244,3,FALSE,TRUE,Express,Cash,3,Sunny,Black Friday,TRUE,5,77.05,231.16,23.12
4431,20/11/2021,259,87,717,1,TRUE,TRUE,Overnight,Online Payment,3,Snowy,Christmas Market,TRUE,2,88.59,88.59,0
5368,20/11/2021,224,28,643,1,FALSE,TRUE,Express,Credit Card,3,Sunny,Christmas Market,FALSE,5,51.48,51.48,0
5707,20/11/2021,283,56,595,3,TRUE,FALSE,Standard,Online Payment,2,Rainy,Christmas Market,TRUE,4,99.37,298.11,0
5981,20/11/2021,192,33,464,4,TRUE,FALSE,Standard,Cash,5,Rainy,Black Friday,TRUE,3,79.69,318.77,31.88
7592,20/11/2021,24,63,552,3,TRUE,TRUE,Standard,Debit Card,4,Sunny,Christmas Market,TRUE,5,12.56,37.67,0
8030,20/11/2021,353,19,985,2,TRUE,TRUE,Standard,Online Payment,2,Rainy,Black Friday,FALSE,4,56.59,113.18,11.32
8087,20/11/2021,50,69,56,2,TRUE,FALSE,Standard,Credit Card,1,Sunny,Christmas Market,FALSE,4,38.32,76.64,0
8989,20/11/2021,18,41,30,1,TRUE,FALSE,Standard,Credit Card,5,Sunny,None,FALSE,4,72.07,72.07,0
9275,20/11/2021,278,4,525,3,TRUE,FALSE,Express,Debit Card,2,Snowy,Christmas Market,FALSE,2,80.13,240.4,0
9403,20/11/2021,34,98,377,1,TRUE,FALSE,Overnight,Debit Card,1,Snowy,Christmas Market,TRUE,4,16.77,16.77,0
9627,20/11/2021,159,26,605,4,FALSE,TRUE,Overnight,Debit Card,4,Sunny,None,FALSE,3,11.28,45.12,0
474,20/11/2020,226,39,851,5,FALSE,TRUE,Express,Cash,1,Snowy,Black Friday,FALSE,4,13.27,66.37,6.64
1293,20/11/2020,375,1,908,1,FALSE,TRUE,Overnight,Credit Card,3,Rainy,None,TRUE,5,47.94,47.94,0
1747,20/11/2020,490,99,747,2,TRUE,TRUE,Overnight,Credit Card,2,Rainy,Black Friday,TRUE,1,46.06,92.13,9.21
1973,20/11/2020,447,46,716,3,TRUE,TRUE,Overnight,Debit Card,1,Sunny,Black Friday,FALSE,3,20.08,60.25,6.03
2838,20/11/2020,240,61,489,3,TRUE,FALSE,Overnight,Credit Card,3,Sunny,Christmas Market,TRUE,2,79.36,238.07,0
2864,20/11/2020,461,79,135,2,TRUE,TRUE,Overnight,Online Payment,2,Snowy,Black Friday,TRUE,3,47.12,94.25,9.42
4437,20/11/2020,356,5,919,1,TRUE,TRUE,Express,Debit Card,4,Rainy,Christmas Market,TRUE,5,48.52,48.52,0
5112,20/11/2020,67,38,448,3,FALSE,FALSE,Express,Credit Card,5,Snowy,Black Friday,TRUE,3,71.72,215.15,21.52
5588,20/11/2020,289,50,30,2,TRUE,TRUE,Express,Online Payment,1,Sunny,Christmas Market,TRUE,4,81.43,162.85,0
6503,20/11/2020,304,1,512,1,FALSE,FALSE,Express,Online Payment,1,Rainy,Christmas Market,TRUE,4,43.93,43.93,0
6637,20/11/2020,387,58,662,5,TRUE,TRUE,Standard,Debit Card,2,Snowy,Black Friday,TRUE,3,63.01,315.05,31.51
6760,20/11/2020,1,89,452,5,FALSE,FALSE,Express,Cash,2,Snowy,Christmas Market,TRUE,5,54.85,274.26,0
6938,20/11/2020,134,26,876,2,TRUE,FALSE,Standard,Credit Card,2,Rainy,Christmas Market,FALSE,5,76.39,152.77,0
7038,20/11/2020,15,4,819,3,FALSE,FALSE,Express,Online Payment,2,Rainy,Black Friday,FALSE,1,20.4,61.2,6.12
7494,20/11/2020,175,29,332,3,FALSE,TRUE,Overnight,Online Payment,1,Rainy,Black Friday,TRUE,2,14.55,43.65,4.36
8105,20/11/2020,41,28,574,2,TRUE,TRUE,Express,Online Payment,3,Rainy,Black Friday,TRUE,3,93.01,186.03,18.6
8290,20/11/2020,146,29,60,1,FALSE,TRUE,Overnight,Cash,1,Sunny,None,FALSE,1,91.59,91.59,0
8448,20/11/2020,364,10,421,3,FALSE,FALSE,Standard,Online Payment,5,Snowy,None,FALSE,1,30.51,91.52,0
8555,20/11/2020,113,46,795,3,FALSE,TRUE,Standard,Credit Card,1,Rainy,Christmas Market,FALSE,4,86.43,259.3,0
8814,20/11/2020,325,85,470,4,TRUE,FALSE,Express,Debit Card,2,Snowy,None,FALSE,5,90.38,361.53,0
9139,20/11/2020,195,22,68,3,TRUE,TRUE,Overnight,Cash,2,Rainy,Christmas Market,FALSE,3,70.66,211.97,0
9332,20/11/2020,332,11,565,3,TRUE,FALSE,Express,Cash,4,Snowy,Christmas Market,FALSE,3,64.62,193.85,0
9651,20/11/2020,24,63,882,1,FALSE,TRUE,Express,Cash,3,Rainy,Black Friday,TRUE,3,33.81,33.81,3.38
9868,20/11/2020,327,29,92,1,FALSE,TRUE,Standard,Debit Card,5,Sunny,Black Friday,TRUE,5,85.12,85.12,8.51
9891,20/11/2020,192,1,540,3,FALSE,FALSE,Standard,Cash,2,Snowy,None,FALSE,2,37.77,113.31,0
397,20/11/2019,185,37,512,3,FALSE,FALSE,Express,Online Payment,5,Rainy,Black Friday,FALSE,5,45.32,135.96,13.6
691,20/11/2019,284,42,342,1,TRUE,FALSE,Overnight,Debit Card,4,Snowy,Christmas Market,TRUE,4,73.36,73.36,0
955,20/11/2019,488,26,998,4,FALSE,FALSE,Express,Debit Card,5,Rainy,Christmas Market,TRUE,2,99.58,398.3,0
1113,20/11/2019,405,78,42,2,FALSE,FALSE,Overnight,Cash,2,Snowy,None,TRUE,5,93.84,187.67,0
1252,20/11/2019,367,42,798,5,FALSE,FALSE,Express,Credit Card,4,Snowy,Christmas Market,FALSE,3,77.27,386.36,0
1312,20/11/2019,467,80,220,4,FALSE,TRUE,Overnight,Credit Card,2,Snowy,None,TRUE,3,12.86,51.43,0
1551,20/11/2019,264,18,446,3,TRUE,FALSE,Express,Online Payment,2,Rainy,Christmas Market,TRUE,4,50.48,151.43,0
1611,20/11/2019,28,95,665,1,FALSE,FALSE,Overnight,Cash,5,Snowy,None,TRUE,5,15.85,15.85,0
2136,20/11/2019,324,70,871,5,TRUE,FALSE,Express,Cash,3,Sunny,Black Friday,FALSE,4,37.53,187.63,18.76
2202,20/11/2019,474,65,203,5,TRUE,TRUE,Overnight,Credit Card,1,Rainy,None,FALSE,5,78.41,392.03,0
2207,20/11/2019,343,29,524,4,TRUE,TRUE,Overnight,Online Payment,2,Rainy,Christmas Market,TRUE,5,24.59,98.34,0
2211,20/11/2019,77,75,926,5,FALSE,FALSE,Standard,Debit Card,3,Snowy,None,TRUE,4,25.1,125.52,0
3327,20/11/2019,406,14,284,4,FALSE,FALSE,Overnight,Online Payment,1,Sunny,None,TRUE,5,62.42,249.67,0
3620,20/11/2019,324,22,364,4,TRUE,TRUE,Express,Cash,2,Sunny,Christmas Market,FALSE,1,87.85,351.4,0
3740,20/11/2019,220,17,495,1,FALSE,TRUE,Express,Online Payment,5,Rainy,None,TRUE,3,72.22,72.22,0
3983,20/11/2019,247,88,116,1,TRUE,FALSE,Overnight,Debit Card,5,Snowy,Christmas Market,TRUE,2,77.65,77.65,0
4094,20/11/2019,54,10,57,3,TRUE,FALSE,Standard,Online Payment,2,Snowy,Black Friday,FALSE,4,79.65,238.95,23.89
4486,20/11/2019,176,78,949,4,TRUE,FALSE,Standard,Cash,2,Rainy,Black Friday,TRUE,1,75.22,300.9,30.09
4563,20/11/2019,343,51,812,3,TRUE,TRUE,Express,Cash,1,Sunny,Black Friday,TRUE,5,36.12,108.36,10.84
4685,20/11/2019,111,45,559,5,TRUE,FALSE,Overnight,Debit Card,4,Sunny,None,FALSE,4,76.63,383.13,0
4716,20/11/2019,131,7,18,1,FALSE,TRUE,Standard,Debit Card,1,Rainy,None,TRUE,5,85.43,85.43,0
5345,20/11/2019,471,10,375,2,TRUE,TRUE,Standard,Online Payment,4,Snowy,None,FALSE,4,49.03,98.06,0
5760,20/11/2019,4,5,206,5,FALSE,FALSE,Overnight,Online Payment,4,Snowy,Black Friday,FALSE,3,48.28,241.41,24.14
5995,20/11/2019,182,52,760,5,TRUE,TRUE,Overnight,Online Payment,5,Sunny,Black Friday,TRUE,5,17.72,88.6,8.86
6132,20/11/2019,92,54,78,5,TRUE,TRUE,Overnight,Cash,4,Snowy,Christmas Market,TRUE,3,62.63,313.15,0
7340,20/11/2019,253,47,437,1,TRUE,TRUE,Express,Online Payment,1,Snowy,None,TRUE,4,88.85,88.85,0
7478,20/11/2019,252,11,418,2,FALSE,FALSE,Overnight,Cash,5,Rainy,Christmas Market,FALSE,1,75.95,151.9,0
8687,20/11/2019,296,6,931,4,FALSE,TRUE,Standard,Debit Card,4,Snowy,Christmas Market,FALSE,4,81.02,324.07,0
9101,20/11/2019,42,73,179,4,FALSE,FALSE,Express,Cash,2,Snowy,None,TRUE,5,24.69,98.78,0
9243,20/11/2019,214,61,499,4,TRUE,TRUE,Overnight,Cash,2,Sunny,Christmas Market,TRUE,5,10.27,41.09,0
9513,20/11/2019,462,86,743,3,FALSE,TRUE,Overnight,Debit Card,2,Snowy,None,TRUE,5,82.18,246.55,0
9628,20/11/2019,33,36,62,3,TRUE,TRUE,Overnight,Debit Card,1,Rainy,Black Friday,FALSE,4,93.34,280.01,28
9712,20/11/2019,385,50,584,5,TRUE,FALSE,Express,Debit Card,4,Snowy,Black Friday,FALSE,3,43.08,215.42,21.54
9956,20/11/2019,284,51,353,4,FALSE,TRUE,Overnight,Online Payment,1,Snowy,Christmas Market,FALSE,4,94.25,377.01,0
657,20/11/2018,225,25,114,5,TRUE,TRUE,Overnight,Debit Card,1,Rainy,None,FALSE,5,96.86,484.3,0
794,20/11/2018,449,5,932,1,TRUE,FALSE,Overnight,Debit Card,5,Rainy,Black Friday,FALSE,1,33.68,33.68,3.37
1131,20/11/2018,469,74,578,3,TRUE,FALSE,Standard,Online Payment,4,Rainy,Christmas Market,TRUE,5,30.03,90.09,0
1545,20/11/2018,268,71,162,3,FALSE,TRUE,Express,Online Payment,2,Sunny,None,TRUE,2,60.37,181.11,0
1563,20/11/2018,291,88,752,1,TRUE,TRUE,Overnight,Debit Card,5,Sunny,None,TRUE,2,83.13,83.13,0
2218,20/11/2018,360,20,257,1,FALSE,FALSE,Standard,Debit Card,3,Rainy,Black Friday,TRUE,4,19.05,19.05,1.91
2255,20/11/2018,180,30,547,5,FALSE,FALSE,Express,Online Payment,4,Rainy,Black Friday,FALSE,1,42.2,211.02,21.1
2547,20/11/2018,315,100,217,2,TRUE,TRUE,Express,Debit Card,1,Rainy,None,FALSE,5,64.18,128.36,0
2608,20/11/2018,64,60,124,4,TRUE,FALSE,Overnight,Credit Card,4,Rainy,Christmas Market,TRUE,2,25.75,103.02,0
2811,20/11/2018,374,87,180,2,TRUE,FALSE,Overnight,Debit Card,3,Sunny,Christmas Market,TRUE,3,63.57,127.15,0
3315,20/11/2018,481,98,470,3,TRUE,TRUE,Overnight,Online Payment,1,Rainy,Christmas Market,FALSE,1,41.63,124.88,0
4868,20/11/2018,171,19,724,2,FALSE,FALSE,Standard,Credit Card,3,Rainy,Black Friday,TRUE,2,84.88,169.76,16.98
5728,20/11/2018,82,4,911,5,FALSE,FALSE,Express,Credit Card,5,Sunny,Black Friday,FALSE,3,47.77,238.85,23.89
6058,20/11/2018,338,63,930,1,TRUE,FALSE,Standard,Debit Card,2,Snowy,None,TRUE,1,14.32,14.32,0
6227,20/11/2018,478,82,947,4,TRUE,FALSE,Standard,Online Payment,4,Snowy,Black Friday,FALSE,4,81.31,325.25,32.52
6388,20/11/2018,69,53,997,3,FALSE,FALSE,Overnight,Credit Card,3,Sunny,Black Friday,FALSE,5,18.01,54.02,5.4
6691,20/11/2018,115,54,833,5,FALSE,FALSE,Overnight,Debit Card,5,Snowy,Black Friday,FALSE,3,94.6,473,47.3
6719,20/11/2018,374,58,973,5,FALSE,FALSE,Express,Online Payment,4,Rainy,None,TRUE,4,99.02,495.08,0
7153,20/11/2018,245,32,556,2,TRUE,TRUE,Standard,Credit Card,4,Rainy,Black Friday,TRUE,1,70.92,141.84,14.18
7602,20/11/2018,444,53,128,2,TRUE,TRUE,Overnight,Cash,5,Sunny,Black Friday,FALSE,5,49.9,99.79,9.98
7618,20/11/2018,376,2,430,5,FALSE,TRUE,Standard,Cash,3,Sunny,Black Friday,FALSE,1,75.29,376.43,37.64
7714,20/11/2018,449,98,449,5,TRUE,TRUE,Express,Online Payment,5,Rainy,None,TRUE,1,40.07,200.34,0
