Customer ID,Age,Gender,Location,Longitude,Latitude
252,54,Female,Quebec,46.8131,-71.2075
493,66,Other,Prince Edward Island,46.3188,-63.1461
491,68,Female,Quebec,46.8131,-71.2075
428,46,Male,Newfoundland and Labrador,54.2731,-61.7388
455,38,Other,Newfoundland and Labrador,54.2731,-61.7388
327,55,Female,Nunavut,64.248,-84.8896
140,49,Male,Saskatchewan,52.9399,-106.4509
77,47,Male,New Brunswick,46.5653,-66.4619
401,22,Other,Saskatchewan,52.9399,-106.4509
290,61,Male,Yukon,64.2823,-135
58,25,Female,Nova Scotia,45.0778,-63.5467
444,57,Male,Prince Edward Island,46.3188,-63.1461
481,32,Female,Saskatchewan,52.9399,-106.4509
24,55,Male,British Columbia,53.7267,-127.6476
205,18,Other,Northwest Territories,63.5888,-115.5069
427,61,Other,Newfoundland and Labrador,54.2731,-61.7388
385,69,Other,Alberta,53.9333,-116.5765
156,48,Other,Saskatchewan,52.9399,-106.4509
372,42,Other,Ontario,51.2538,-85.3232
494,48,Male,Quebec,46.8131,-71.2075
492,55,Male,Prince Edward Island,46.3188,-63.1461
239,37,Female,British Columbia,53.7267,-127.6476
130,60,Male,Saskatchewan,52.9399,-106.4509
241,68,Female,Nunavut,64.248,-84.8896
262,42,Female,Nova Scotia,45.0778,-63.5467
262,43,Other,Nunavut,64.248,-84.8896
454,27,Other,New Brunswick,46.5653,-66.4619
186,37,Male,Yukon,64.2823,-135
13,24,Other,Saskatchewan,52.9399,-106.4509
102,65,Other,Nova Scotia,45.0778,-63.5467
183,47,Female,Northwest Territories,63.5888,-115.5069
234,62,Male,Newfoundland and Labrador,54.2731,-61.7388
246,59,Other,Newfoundland and Labrador,54.2731,-61.7388
317,70,Male,Manitoba,53.7609,-98.8139
346,57,Other,Newfoundland and Labrador,54.2731,-61.7388
189,19,Other,Nova Scotia,45.0778,-63.5467
75,64,Other,New Brunswick,46.5653,-66.4619
373,19,Male,British Columbia,53.7267,-127.6476
273,45,Other,Prince Edward Island,46.3188,-63.1461
6,54,Other,Alberta,53.9333,-116.5765
26,19,Male,Prince Edward Island,46.3188,-63.1461
48,30,Other,British Columbia,53.7267,-127.6476
456,21,Male,Manitoba,53.7609,-98.8139
99,56,Male,British Columbia,53.7267,-127.6476
16,38,Female,Saskatchewan,52.9399,-106.4509
380,47,Female,Nova Scotia,45.0778,-63.5467
395,38,Female,British Columbia,53.7267,-127.6476
331,29,Other,Quebec,46.8131,-71.2075
116,56,Female,Quebec,46.8131,-71.2075
346,29,Male,Alberta,53.9333,-116.5765
159,52,Other,Ontario,51.2538,-85.3232
350,65,Other,New Brunswick,46.5653,-66.4619
283,47,Female,Quebec,46.8131,-71.2075
195,59,Male,Quebec,46.8131,-71.2075
88,31,Female,British Columbia,53.7267,-127.6476
352,32,Male,Saskatchewan,52.9399,-106.4509
488,45,Other,Newfoundland and Labrador,54.2731,-61.7388
370,60,Male,Alberta,53.9333,-116.5765
33,46,Other,Ontario,51.2538,-85.3232
216,55,Other,Prince Edward Island,46.3188,-63.1461
55,34,Male,Saskatchewan,52.9399,-106.4509
32,38,Other,Quebec,46.8131,-71.2075
499,60,Female,Manitoba,53.7609,-98.8139
362,37,Male,Quebec,46.8131,-71.2075
374,62,Other,Yukon,64.2823,-135
477,57,Other,Nunavut,64.248,-84.8896
412,59,Male,Quebec,46.8131,-71.2075
433,39,Male,Northwest Territories,63.5888,-115.5069
429,61,Male,Nunavut,64.248,-84.8896
82,24,Other,Northwest Territories,63.5888,-115.5069
214,60,Male,Manitoba,53.7609,-98.8139
146,30,Other,Newfoundland and Labrador,54.2731,-61.7388
379,43,Female,Quebec,46.8131,-71.2075
235,61,Female,Saskatchewan,52.9399,-106.4509
124,54,Other,Yukon,64.2823,-135
324,33,Male,British Columbia,53.7267,-127.6476
285,28,Other,Northwest Territories,63.5888,-115.5069
93,44,Other,Nova Scotia,45.0778,-63.5467
388,69,Male,Nova Scotia,45.0778,-63.5467
435,20,Female,Manitoba,53.7609,-98.8139
495,35,Male,Saskatchewan,52.9399,-106.4509
115,24,Female,Newfoundland and Labrador,54.2731,-61.7388
227,34,Other,New Brunswick,46.5653,-66.4619
333,36,Female,Prince Edward Island,46.3188,-63.1461
108,39,Male,Ontario,51.2538,-85.3232
96,55,Other,Yukon,64.2823,-135
355,43,Male,British Columbia,53.7267,-127.6476
85,29,Other,Northwest Territories,63.5888,-115.5069
118,25,Male,Nova Scotia,45.0778,-63.5467
263,24,Other,Newfoundland and Labrador,54.2731,-61.7388
359,70,Male,Yukon,64.2823,-135
314,56,Male,Quebec,46.8131,-71.2075
168,52,Male,Saskatchewan,52.9399,-106.4509
491,25,Male,Saskatchewan,52.9399,-106.4509
133,39,Male,Manitoba,53.7609,-98.8139
422,61,Other,Saskatchewan,52.9399,-106.4509
85,61,Female,Nova Scotia,45.0778,-63.5467
363,45,Male,Nunavut,64.248,-84.8896
290,30,Other,Nunavut,64.248,-84.8896
141,70,Female,Prince Edward Island,46.3188,-63.1461
436,34,Male,Alberta,53.9333,-116.5765
322,35,Other,New Brunswick,46.5653,-66.4619
475,38,Male,New Brunswick,46.5653,-66.4619
290,68,Other,British Columbia,53.7267,-127.6476
382,30,Male,New Brunswick,46.5653,-66.4619
128,65,Male,Manitoba,53.7609,-98.8139
277,40,Female,Alberta,53.9333,-116.5765
196,51,Other,Nunavut,64.248,-84.8896
166,23,Male,Northwest Territories,63.5888,-115.5069
206,48,Other,Nunavut,64.248,-84.8896
62,24,Other,Yukon,64.2823,-135
88,64,Other,Ontario,51.2538,-85.3232
326,61,Female,Saskatchewan,52.9399,-106.4509
472,55,Male,Saskatchewan,52.9399,-106.4509
304,38,Other,British Columbia,53.7267,-127.6476
494,34,Other,Prince Edward Island,46.3188,-63.1461
324,64,Male,Saskatchewan,52.9399,-106.4509
123,57,Female,Prince Edward Island,46.3188,-63.1461
439,67,Other,Prince Edward Island,46.3188,-63.1461
137,62,Other,Quebec,46.8131,-71.2075
363,29,Male,Quebec,46.8131,-71.2075
431,35,Male,British Columbia,53.7267,-127.6476
91,68,Male,Nova Scotia,45.0778,-63.5467
384,28,Male,Prince Edward Island,46.3188,-63.1461
17,49,Female,New Brunswick,46.5653,-66.4619
481,29,Female,British Columbia,53.7267,-127.6476
474,23,Other,Yukon,64.2823,-135
256,42,Other,Saskatchewan,52.9399,-106.4509
308,64,Female,Northwest Territories,63.5888,-115.5069
332,35,Other,Quebec,46.8131,-71.2075
191,59,Female,New Brunswick,46.5653,-66.4619
452,52,Other,Quebec,46.8131,-71.2075
15,42,Female,Quebec,46.8131,-71.2075
133,23,Other,Quebec,46.8131,-71.2075
47,49,Female,New Brunswick,46.5653,-66.4619
336,41,Male,Newfoundland and Labrador,54.2731,-61.7388
197,66,Other,Manitoba,53.7609,-98.8139
68,25,Female,Yukon,64.2823,-135
120,50,Male,Yukon,64.2823,-135
391,59,Female,Nunavut,64.248,-84.8896
72,53,Female,Yukon,64.2823,-135
28,28,Male,Nunavut,64.248,-84.8896
50,61,Female,Yukon,64.2823,-135
230,70,Male,Newfoundland and Labrador,54.2731,-61.7388
394,41,Female,Saskatchewan,52.9399,-106.4509
278,45,Male,Ontario,51.2538,-85.3232
226,47,Male,Ontario,51.2538,-85.3232
234,70,Female,Prince Edward Island,46.3188,-63.1461
16,55,Other,Saskatchewan,52.9399,-106.4509
275,55,Male,Alberta,53.9333,-116.5765
322,24,Other,New Brunswick,46.5653,-66.4619
215,64,Other,Manitoba,53.7609,-98.8139
351,48,Female,Nova Scotia,45.0778,-63.5467
66,28,Male,British Columbia,53.7267,-127.6476
366,63,Other,Nunavut,64.248,-84.8896
476,18,Male,British Columbia,53.7267,-127.6476
110,62,Other,New Brunswick,46.5653,-66.4619
229,21,Male,Saskatchewan,52.9399,-106.4509
57,20,Other,British Columbia,53.7267,-127.6476
331,52,Male,Prince Edward Island,46.3188,-63.1461
155,61,Female,Nova Scotia,45.0778,-63.5467
171,42,Female,Nunavut,64.248,-84.8896
423,18,Other,New Brunswick,46.5653,-66.4619
494,41,Other,Alberta,53.9333,-116.5765
453,44,Female,Manitoba,53.7609,-98.8139
31,33,Female,Quebec,46.8131,-71.2075
276,67,Other,British Columbia,53.7267,-127.6476
139,28,Other,British Columbia,53.7267,-127.6476
27,53,Male,Nova Scotia,45.0778,-63.5467
199,54,Other,Quebec,46.8131,-71.2075
287,37,Male,Manitoba,53.7609,-98.8139
478,36,Other,Nunavut,64.248,-84.8896
255,49,Male,Nunavut,64.248,-84.8896
118,44,Female,British Columbia,53.7267,-127.6476
495,21,Male,New Brunswick,46.5653,-66.4619
387,56,Other,Newfoundland and Labrador,54.2731,-61.7388
336,55,Male,Ontario,51.2538,-85.3232
261,52,Other,Yukon,64.2823,-135
484,57,Male,Alberta,53.9333,-116.5765
392,66,Other,Northwest Territories,63.5888,-115.5069
469,39,Female,Ontario,51.2538,-85.3232
346,21,Female,Saskatchewan,52.9399,-106.4509
10,70,Female,British Columbia,53.7267,-127.6476
244,30,Other,Yukon,64.2823,-135
309,70,Other,Alberta,53.9333,-116.5765
184,68,Female,Quebec,46.8131,-71.2075
419,59,Female,Nova Scotia,45.0778,-63.5467
208,37,Other,Northwest Territories,63.5888,-115.5069
25,37,Other,Manitoba,53.7609,-98.8139
361,36,Female,Nova Scotia,45.0778,-63.5467
466,44,Male,New Brunswick,46.5653,-66.4619
332,58,Female,New Brunswick,46.5653,-66.4619
52,44,Female,British Columbia,53.7267,-127.6476
270,41,Other,Prince Edward Island,46.3188,-63.1461
28,26,Female,Nova Scotia,45.0778,-63.5467
403,46,Other,Saskatchewan,52.9399,-106.4509
71,33,Male,Ontario,51.2538,-85.3232
278,19,Female,Newfoundland and Labrador,54.2731,-61.7388
303,30,Other,Manitoba,53.7609,-98.8139
482,28,Male,Manitoba,53.7609,-98.8139
494,34,Female,British Columbia,53.7267,-127.6476
494,68,Other,British Columbia,53.7267,-127.6476
257,62,Other,Alberta,53.9333,-116.5765
296,57,Other,British Columbia,53.7267,-127.6476
365,39,Other,Prince Edward Island,46.3188,-63.1461
308,31,Female,British Columbia,53.7267,-127.6476
23,49,Other,Saskatchewan,52.9399,-106.4509
409,56,Other,Quebec,46.8131,-71.2075
240,68,Other,Manitoba,53.7609,-98.8139
35,64,Other,Manitoba,53.7609,-98.8139
306,48,Male,Quebec,46.8131,-71.2075
341,69,Male,Ontario,51.2538,-85.3232
309,62,Female,British Columbia,53.7267,-127.6476
332,42,Female,Alberta,53.9333,-116.5765
32,38,Male,Prince Edward Island,46.3188,-63.1461
471,68,Other,Yukon,64.2823,-135
36,41,Other,Newfoundland and Labrador,54.2731,-61.7388
289,46,Other,Alberta,53.9333,-116.5765
212,26,Male,Ontario,51.2538,-85.3232
471,21,Male,Alberta,53.9333,-116.5765
3,42,Male,Nunavut,64.248,-84.8896
465,36,Male,Quebec,46.8131,-71.2075
424,43,Other,Saskatchewan,52.9399,-106.4509
44,33,Male,Prince Edward Island,46.3188,-63.1461
386,35,Female,British Columbia,53.7267,-127.6476
390,25,Other,New Brunswick,46.5653,-66.4619
445,42,Female,New Brunswick,46.5653,-66.4619
368,55,Male,Nova Scotia,45.0778,-63.5467
495,68,Other,Nova Scotia,45.0778,-63.5467
94,18,Female,Northwest Territories,63.5888,-115.5069
252,41,Female,Newfoundland and Labrador,54.2731,-61.7388
355,55,Female,Quebec,46.8131,-71.2075
17,26,Female,New Brunswick,46.5653,-66.4619
411,42,Other,Saskatchewan,52.9399,-106.4509
42,57,Other,British Columbia,53.7267,-127.6476
377,49,Female,Prince Edward Island,46.3188,-63.1461
246,47,Male,Northwest Territories,63.5888,-115.5069
375,20,Other,Manitoba,53.7609,-98.8139
399,34,Male,Saskatchewan,52.9399,-106.4509
161,52,Female,British Columbia,53.7267,-127.6476
2,36,Female,Ontario,51.2538,-85.3232
441,27,Male,New Brunswick,46.5653,-66.4619
141,41,Other,Newfoundland and Labrador,54.2731,-61.7388
55,53,Female,Prince Edward Island,46.3188,-63.1461
353,49,Other,Prince Edward Island,46.3188,-63.1461
422,31,Other,Nunavut,64.248,-84.8896
232,70,Female,Northwest Territories,63.5888,-115.5069
229,33,Other,Ontario,51.2538,-85.3232
150,19,Female,Newfoundland and Labrador,54.2731,-61.7388
381,22,Male,Quebec,46.8131,-71.2075
134,59,Female,Nova Scotia,45.0778,-63.5467
317,51,Other,New Brunswick,46.5653,-66.4619
188,64,Male,Nunavut,64.248,-84.8896
488,31,Female,Prince Edward Island,46.3188,-63.1461
256,18,Male,Nova Scotia,45.0778,-63.5467
379,54,Female,Ontario,51.2538,-85.3232
137,53,Female,Saskatchewan,52.9399,-106.4509
464,63,Other,New Brunswick,46.5653,-66.4619
343,22,Female,New Brunswick,46.5653,-66.4619
199,57,Female,Ontario,51.2538,-85.3232
35,23,Male,Ontario,51.2538,-85.3232
276,57,Female,Yukon,64.2823,-135
431,18,Female,New Brunswick,46.5653,-66.4619
120,68,Male,Northwest Territories,63.5888,-115.5069
429,30,Female,Ontario,51.2538,-85.3232
260,39,Male,Quebec,46.8131,-71.2075
356,62,Male,Newfoundland and Labrador,54.2731,-61.7388
52,42,Other,Ontario,51.2538,-85.3232
369,66,Male,Nova Scotia,45.0778,-63.5467
260,44,Female,British Columbia,53.7267,-127.6476
427,70,Female,Northwest Territories,63.5888,-115.5069
7,20,Male,Prince Edward Island,46.3188,-63.1461
218,46,Female,Nunavut,64.248,-84.8896
350,49,Male,New Brunswick,46.5653,-66.4619
113,46,Female,Quebec,46.8131,-71.2075
111,37,Male,Manitoba,53.7609,-98.8139
48,57,Male,Newfoundland and Labrador,54.2731,-61.7388
75,68,Male,Ontario,51.2538,-85.3232
426,65,Male,Manitoba,53.7609,-98.8139
133,34,Other,Alberta,53.9333,-116.5765
358,55,Other,Northwest Territories,63.5888,-115.5069
201,35,Male,British Columbia,53.7267,-127.6476
398,58,Female,Quebec,46.8131,-71.2075
189,61,Other,Yukon,64.2823,-135
481,62,Female,British Columbia,53.7267,-127.6476
423,66,Other,Newfoundland and Labrador,54.2731,-61.7388
246,61,Other,Newfoundland and Labrador,54.2731,-61.7388
367,22,Other,Newfoundland and Labrador,54.2731,-61.7388
491,50,Female,Quebec,46.8131,-71.2075
235,20,Other,New Brunswick,46.5653,-66.4619
390,30,Other,Saskatchewan,52.9399,-106.4509
165,50,Male,Nova Scotia,45.0778,-63.5467
4,51,Male,Yukon,64.2823,-135
130,68,Other,British Columbia,53.7267,-127.6476
383,43,Female,British Columbia,53.7267,-127.6476
455,55,Female,Quebec,46.8131,-71.2075
332,29,Male,Yukon,64.2823,-135
98,50,Other,Newfoundland and Labrador,54.2731,-61.7388
239,33,Female,Yukon,64.2823,-135
343,27,Other,Yukon,64.2823,-135
116,53,Female,Nova Scotia,45.0778,-63.5467
345,21,Female,British Columbia,53.7267,-127.6476
241,42,Other,Prince Edward Island,46.3188,-63.1461
480,44,Female,Ontario,51.2538,-85.3232
487,59,Male,Northwest Territories,63.5888,-115.5069
500,40,Other,Nunavut,64.248,-84.8896
29,46,Female,Quebec,46.8131,-71.2075
494,30,Female,Ontario,51.2538,-85.3232
151,24,Other,British Columbia,53.7267,-127.6476
279,40,Male,Quebec,46.8131,-71.2075
89,56,Female,Quebec,46.8131,-71.2075
295,45,Female,Prince Edward Island,46.3188,-63.1461
385,57,Female,Nunavut,64.248,-84.8896
18,24,Other,Yukon,64.2823,-135
165,59,Other,Saskatchewan,52.9399,-106.4509
490,63,Female,Quebec,46.8131,-71.2075
287,43,Other,Saskatchewan,52.9399,-106.4509
245,67,Female,Yukon,64.2823,-135
415,27,Other,Manitoba,53.7609,-98.8139
297,37,Male,Yukon,64.2823,-135
46,31,Female,Manitoba,53.7609,-98.8139
251,26,Other,Prince Edward Island,46.3188,-63.1461
306,38,Male,Ontario,51.2538,-85.3232
440,29,Other,Nunavut,64.248,-84.8896
285,57,Male,Nova Scotia,45.0778,-63.5467
234,54,Other,New Brunswick,46.5653,-66.4619
216,33,Female,Northwest Territories,63.5888,-115.5069
80,47,Male,Alberta,53.9333,-116.5765
484,35,Male,Prince Edward Island,46.3188,-63.1461
382,68,Male,Prince Edward Island,46.3188,-63.1461
64,36,Other,Saskatchewan,52.9399,-106.4509
46,52,Male,Northwest Territories,63.5888,-115.5069
240,70,Other,Ontario,51.2538,-85.3232
400,57,Male,Nunavut,64.248,-84.8896
374,64,Female,Alberta,53.9333,-116.5765
88,68,Female,Northwest Territories,63.5888,-115.5069
156,70,Other,Nunavut,64.248,-84.8896
433,47,Other,New Brunswick,46.5653,-66.4619
391,56,Male,Prince Edward Island,46.3188,-63.1461
225,46,Male,Nunavut,64.248,-84.8896
46,31,Female,Quebec,46.8131,-71.2075
89,51,Male,Nunavut,64.248,-84.8896
61,49,Male,Alberta,53.9333,-116.5765
437,62,Female,Quebec,46.8131,-71.2075
278,51,Other,Nunavut,64.248,-84.8896
226,70,Other,Nova Scotia,45.0778,-63.5467
335,25,Male,Yukon,64.2823,-135
245,69,Male,Northwest Territories,63.5888,-115.5069
247,22,Male,Quebec,46.8131,-71.2075
245,54,Male,Northwest Territories,63.5888,-115.5069
441,18,Male,Quebec,46.8131,-71.2075
437,43,Female,Northwest Territories,63.5888,-115.5069
64,64,Female,Ontario,51.2538,-85.3232
163,22,Female,Alberta,53.9333,-116.5765
404,54,Male,New Brunswick,46.5653,-66.4619
199,59,Male,Newfoundland and Labrador,54.2731,-61.7388
498,59,Female,Alberta,53.9333,-116.5765
64,31,Other,Yukon,64.2823,-135
224,23,Female,Saskatchewan,52.9399,-106.4509
235,49,Male,Quebec,46.8131,-71.2075
211,33,Other,British Columbia,53.7267,-127.6476
199,38,Female,Nunavut,64.248,-84.8896
224,31,Male,Ontario,51.2538,-85.3232
410,59,Male,Ontario,51.2538,-85.3232
382,24,Female,Prince Edward Island,46.3188,-63.1461
318,30,Male,Nova Scotia,45.0778,-63.5467
29,65,Male,Ontario,51.2538,-85.3232
335,31,Other,Ontario,51.2538,-85.3232
344,27,Female,New Brunswick,46.5653,-66.4619
41,52,Other,Yukon,64.2823,-135
265,64,Female,Alberta,53.9333,-116.5765
482,51,Male,Ontario,51.2538,-85.3232
243,46,Male,Ontario,51.2538,-85.3232
88,40,Female,Nova Scotia,45.0778,-63.5467
188,43,Other,Ontario,51.2538,-85.3232
51,52,Male,Alberta,53.9333,-116.5765
199,66,Male,Nunavut,64.248,-84.8896
29,29,Other,New Brunswick,46.5653,-66.4619
6,24,Female,Nunavut,64.248,-84.8896
480,68,Other,Yukon,64.2823,-135
205,46,Female,British Columbia,53.7267,-127.6476
292,26,Male,Ontario,51.2538,-85.3232
26,63,Male,Nova Scotia,45.0778,-63.5467
474,26,Female,Newfoundland and Labrador,54.2731,-61.7388
189,61,Female,Quebec,46.8131,-71.2075
328,36,Male,Prince Edward Island,46.3188,-63.1461
371,27,Other,Ontario,51.2538,-85.3232
271,39,Other,British Columbia,53.7267,-127.6476
385,26,Other,New Brunswick,46.5653,-66.4619
385,46,Male,Manitoba,53.7609,-98.8139
370,49,Female,New Brunswick,46.5653,-66.4619
398,64,Other,Northwest Territories,63.5888,-115.5069
288,33,Male,Northwest Territories,63.5888,-115.5069
118,45,Male,Nunavut,64.248,-84.8896
90,45,Female,British Columbia,53.7267,-127.6476
36,49,Female,Northwest Territories,63.5888,-115.5069
142,37,Other,Prince Edward Island,46.3188,-63.1461
79,34,Female,Manitoba,53.7609,-98.8139
370,44,Other,Prince Edward Island,46.3188,-63.1461
439,58,Other,New Brunswick,46.5653,-66.4619
403,28,Female,Quebec,46.8131,-71.2075
47,69,Male,Manitoba,53.7609,-98.8139
352,26,Other,New Brunswick,46.5653,-66.4619
8,33,Other,Northwest Territories,63.5888,-115.5069
93,49,Other,Northwest Territories,63.5888,-115.5069
157,36,Other,Yukon,64.2823,-135
34,64,Other,Nova Scotia,45.0778,-63.5467
135,56,Female,Alberta,53.9333,-116.5765
321,58,Female,Newfoundland and Labrador,54.2731,-61.7388
481,39,Other,Quebec,46.8131,-71.2075
53,46,Male,New Brunswick,46.5653,-66.4619
490,31,Other,Nunavut,64.248,-84.8896
287,29,Other,New Brunswick,46.5653,-66.4619
439,56,Female,New Brunswick,46.5653,-66.4619
377,44,Other,Northwest Territories,63.5888,-115.5069
374,20,Other,New Brunswick,46.5653,-66.4619
426,29,Other,Prince Edward Island,46.3188,-63.1461
337,57,Male,Manitoba,53.7609,-98.8139
394,61,Female,Alberta,53.9333,-116.5765
301,64,Other,New Brunswick,46.5653,-66.4619
397,54,Other,Alberta,53.9333,-116.5765
250,22,Male,Ontario,51.2538,-85.3232
158,52,Other,Ontario,51.2538,-85.3232
447,62,Female,Northwest Territories,63.5888,-115.5069
301,55,Female,Yukon,64.2823,-135
11,18,Female,Yukon,64.2823,-135
103,38,Other,New Brunswick,46.5653,-66.4619
364,18,Other,Nunavut,64.248,-84.8896
411,40,Male,New Brunswick,46.5653,-66.4619
284,52,Male,Nova Scotia,45.0778,-63.5467
20,31,Other,Nunavut,64.248,-84.8896
379,22,Other,Nova Scotia,45.0778,-63.5467
85,57,Male,Ontario,51.2538,-85.3232
210,19,Female,Alberta,53.9333,-116.5765
173,36,Other,Nunavut,64.248,-84.8896
341,43,Other,Yukon,64.2823,-135
361,22,Female,British Columbia,53.7267,-127.6476
376,58,Other,Alberta,53.9333,-116.5765
356,51,Male,Alberta,53.9333,-116.5765
43,49,Other,Quebec,46.8131,-71.2075
238,40,Male,New Brunswick,46.5653,-66.4619
79,58,Female,Nova Scotia,45.0778,-63.5467
122,54,Male,Ontario,51.2538,-85.3232
468,65,Male,British Columbia,53.7267,-127.6476
317,63,Other,New Brunswick,46.5653,-66.4619
469,50,Male,Quebec,46.8131,-71.2075
208,45,Male,Manitoba,53.7609,-98.8139
494,54,Other,Alberta,53.9333,-116.5765
479,54,Other,Alberta,53.9333,-116.5765
434,44,Other,Ontario,51.2538,-85.3232
120,21,Male,Prince Edward Island,46.3188,-63.1461
416,25,Male,Quebec,46.8131,-71.2075
109,57,Female,Saskatchewan,52.9399,-106.4509
340,45,Female,Manitoba,53.7609,-98.8139
189,40,Male,Nunavut,64.248,-84.8896
90,56,Female,Ontario,51.2538,-85.3232
437,60,Male,Nunavut,64.248,-84.8896
284,18,Female,Saskatchewan,52.9399,-106.4509
477,36,Male,New Brunswick,46.5653,-66.4619
316,33,Male,Nova Scotia,45.0778,-63.5467
403,22,Female,Nunavut,64.248,-84.8896
298,36,Male,Saskatchewan,52.9399,-106.4509
310,53,Male,Ontario,51.2538,-85.3232
447,23,Male,New Brunswick,46.5653,-66.4619
362,59,Male,Newfoundland and Labrador,54.2731,-61.7388
207,22,Other,Alberta,53.9333,-116.5765
432,69,Other,Northwest Territories,63.5888,-115.5069
189,66,Female,Yukon,64.2823,-135
431,53,Other,Ontario,51.2538,-85.3232
405,21,Male,Newfoundland and Labrador,54.2731,-61.7388
259,26,Other,Saskatchewan,52.9399,-106.4509
105,47,Other,Nova Scotia,45.0778,-63.5467
49,66,Female,Northwest Territories,63.5888,-115.5069
262,22,Other,Quebec,46.8131,-71.2075
43,33,Male,Saskatchewan,52.9399,-106.4509
308,54,Female,Northwest Territories,63.5888,-115.5069
214,50,Other,Ontario,51.2538,-85.3232
90,32,Other,British Columbia,53.7267,-127.6476
487,51,Other,Prince Edward Island,46.3188,-63.1461
200,46,Other,British Columbia,53.7267,-127.6476
117,68,Female,Nova Scotia,45.0778,-63.5467
135,31,Male,Ontario,51.2538,-85.3232
20,31,Male,Yukon,64.2823,-135
108,24,Other,Alberta,53.9333,-116.5765
171,66,Female,New Brunswick,46.5653,-66.4619
299,34,Male,Northwest Territories,63.5888,-115.5069
159,40,Male,Prince Edward Island,46.3188,-63.1461
295,29,Female,Alberta,53.9333,-116.5765
128,51,Other,New Brunswick,46.5653,-66.4619
86,28,Other,Quebec,46.8131,-71.2075
488,30,Male,Nova Scotia,45.0778,-63.5467
491,20,Female,Yukon,64.2823,-135
55,60,Male,Alberta,53.9333,-116.5765
411,25,Female,Alberta,53.9333,-116.5765
108,36,Male,Nunavut,64.248,-84.8896
337,66,Male,Alberta,53.9333,-116.5765
287,26,Male,Alberta,53.9333,-116.5765
129,25,Female,Saskatchewan,52.9399,-106.4509
308,23,Male,Saskatchewan,52.9399,-106.4509
485,60,Male,Prince Edward Island,46.3188,-63.1461
264,29,Other,Saskatchewan,52.9399,-106.4509
355,46,Female,Manitoba,53.7609,-98.8139
454,24,Male,Saskatchewan,52.9399,-106.4509
21,21,Female,New Brunswick,46.5653,-66.4619
229,61,Other,Ontario,51.2538,-85.3232
32,45,Other,Saskatchewan,52.9399,-106.4509
448,54,Male,Newfoundland and Labrador,54.2731,-61.7388
119,70,Male,Nova Scotia,45.0778,-63.5467
346,22,Male,New Brunswick,46.5653,-66.4619
169,36,Other,Ontario,51.2538,-85.3232
277,55,Female,Newfoundland and Labrador,54.2731,-61.7388
240,57,Female,Manitoba,53.7609,-98.8139
149,20,Male,Northwest Territories,63.5888,-115.5069
386,59,Other,Northwest Territories,63.5888,-115.5069
267,50,Female,Yukon,64.2823,-135
130,49,Male,Saskatchewan,52.9399,-106.4509
392,29,Female,Nunavut,64.248,-84.8896
41,60,Other,Saskatchewan,52.9399,-106.4509
300,21,Female,Quebec,46.8131,-71.2075
113,48,Female,Newfoundland and Labrador,54.2731,-61.7388
8,56,Other,British Columbia,53.7267,-127.6476
118,47,Other,Saskatchewan,52.9399,-106.4509
228,43,Female,Ontario,51.2538,-85.3232
187,50,Other,Quebec,46.8131,-71.2075
142,61,Male,Alberta,53.9333,-116.5765
179,53,Male,Yukon,64.2823,-135
451,44,Female,Nova Scotia,45.0778,-63.5467
400,61,Male,British Columbia,53.7267,-127.6476
18,39,Female,Ontario,51.2538,-85.3232
182,20,Female,British Columbia,53.7267,-127.6476
468,30,Other,New Brunswick,46.5653,-66.4619
365,61,Female,Prince Edward Island,46.3188,-63.1461
394,33,Other,Quebec,46.8131,-71.2075
396,53,Male,Northwest Territories,63.5888,-115.5069
393,67,Female,Manitoba,53.7609,-98.8139
128,69,Female,Nova Scotia,45.0778,-63.5467
136,21,Male,Northwest Territories,63.5888,-115.5069
1,41,Female,Prince Edward Island,46.3188,-63.1461
314,21,Other,Alberta,53.9333,-116.5765
497,22,Male,Yukon,64.2823,-135
500,28,Male,Nunavut,64.248,-84.8896
358,57,Male,Nova Scotia,45.0778,-63.5467
164,53,Other,Newfoundland and Labrador,54.2731,-61.7388
12,42,Male,Yukon,64.2823,-135
292,34,Male,British Columbia,53.7267,-127.6476
456,29,Male,British Columbia,53.7267,-127.6476
421,63,Other,Prince Edward Island,46.3188,-63.1461
499,27,Other,Saskatchewan,52.9399,-106.4509
450,37,Female,Quebec,46.8131,-71.2075
315,28,Other,Nova Scotia,45.0778,-63.5467
246,36,Female,Alberta,53.9333,-116.5765
78,28,Female,Newfoundland and Labrador,54.2731,-61.7388
246,27,Female,Newfoundland and Labrador,54.2731,-61.7388
478,21,Male,Newfoundland and Labrador,54.2731,-61.7388
343,28,Other,Alberta,53.9333,-116.5765
67,66,Male,Quebec,46.8131,-71.2075
64,21,Male,Nova Scotia,45.0778,-63.5467
218,69,Female,Ontario,51.2538,-85.3232
109,27,Male,Quebec,46.8131,-71.2075
86,57,Male,Ontario,51.2538,-85.3232
88,31,Female,Ontario,51.2538,-85.3232
65,30,Female,Yukon,64.2823,-135
366,59,Female,Nova Scotia,45.0778,-63.5467
279,56,Female,Alberta,53.9333,-116.5765
279,35,Other,Manitoba,53.7609,-98.8139
394,33,Female,New Brunswick,46.5653,-66.4619
402,62,Other,British Columbia,53.7267,-127.6476
180,42,Female,Nova Scotia,45.0778,-63.5467
179,67,Male,Quebec,46.8131,-71.2075
