Transaction ID,Promotion Applied,Gift Wrap,Shipping Method,Payment Type,Weather during transaction,Event,Return Flag,Customer Satisfaction
5286,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,TRUE,5
5311,FALSE,TRUE,Express,Online Payment,Sunny,None,FALSE,1
5883,TRUE,TRUE,Standard,Debit Card,Sunny,Black Friday,TRUE,5
6171,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,2
6404,TRUE,FALSE,Express,Cash,Rainy,Black Friday,TRUE,3
7085,TRUE,FALSE,Express,Cash,Snowy,None,FALSE,4
7135,FALSE,TRUE,Express,Online Payment,Rainy,None,TRUE,4
7186,FALSE,TRUE,Standard,Online Payment,Rainy,Black Friday,TRUE,4
7473,TRUE,FALSE,Express,Cash,Snowy,Christmas Market,FALSE,1
7973,TRUE,FALSE,Express,Cash,Rainy,None,FALSE,5
8324,TRUE,FALSE,Standard,Debit Card,Snowy,Black Friday,FALSE,4
8602,TRUE,FALSE,Overnight,Online Payment,Snowy,None,TRUE,5
8645,TRUE,FALSE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,3
8965,FALSE,TRUE,Standard,Cash,Rainy,Christmas Market,TRUE,5
9666,FALSE,FALSE,Express,Online Payment,Sunny,None,FALSE,4
9893,TRUE,FALSE,Standard,Credit Card,Sunny,Christmas Market,FALSE,1
2,TRUE,TRUE,Express,Credit Card,Sunny,None,TRUE,2
411,TRUE,FALSE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,1
449,TRUE,TRUE,Standard,Credit Card,Sunny,None,TRUE,3
705,FALSE,FALSE,Standard,Cash,Rainy,None,TRUE,4
828,FALSE,FALSE,Overnight,Credit Card,Sunny,None,FALSE,3
1870,FALSE,TRUE,Express,Cash,Snowy,Christmas Market,FALSE,5
2479,FALSE,TRUE,Express,Cash,Sunny,None,FALSE,3
2711,TRUE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,4
2786,FALSE,FALSE,Standard,Debit Card,Sunny,Black Friday,FALSE,2
2860,TRUE,TRUE,Express,Debit Card,Rainy,None,FALSE,2
3377,FALSE,TRUE,Express,Debit Card,Rainy,Black Friday,FALSE,1
3976,TRUE,FALSE,Overnight,Credit Card,Snowy,None,FALSE,4
4010,TRUE,TRUE,Overnight,Cash,Sunny,Christmas Market,TRUE,2
4065,TRUE,TRUE,Express,Cash,Rainy,None,FALSE,2
4136,TRUE,FALSE,Express,Debit Card,Rainy,Christmas Market,TRUE,4
4702,FALSE,FALSE,Standard,Cash,Rainy,None,TRUE,3
4727,FALSE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,FALSE,4
6265,TRUE,FALSE,Express,Online Payment,Sunny,Christmas Market,FALSE,4
6422,TRUE,TRUE,Express,Credit Card,Snowy,Black Friday,FALSE,3
6871,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,3
6976,FALSE,FALSE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,4
7032,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
7103,FALSE,FALSE,Standard,Debit Card,Rainy,None,TRUE,4
7645,FALSE,FALSE,Express,Debit Card,Snowy,None,TRUE,1
7705,TRUE,FALSE,Standard,Credit Card,Sunny,Christmas Market,TRUE,4
8368,TRUE,FALSE,Express,Cash,Rainy,Black Friday,FALSE,5
8525,FALSE,FALSE,Standard,Cash,Snowy,Christmas Market,FALSE,4
8758,TRUE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,1
332,FALSE,FALSE,Standard,Cash,Rainy,Black Friday,TRUE,4
582,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,FALSE,2
640,TRUE,TRUE,Express,Credit Card,Rainy,Black Friday,TRUE,1
698,TRUE,FALSE,Express,Debit Card,Snowy,Christmas Market,FALSE,1
778,TRUE,TRUE,Overnight,Online Payment,Snowy,Christmas Market,TRUE,5
1403,FALSE,FALSE,Overnight,Online Payment,Rainy,Black Friday,FALSE,1
1971,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,FALSE,1
2093,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,TRUE,2
2194,FALSE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,5
2488,TRUE,FALSE,Overnight,Debit Card,Snowy,Christmas Market,TRUE,5
3048,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,TRUE,5
3339,FALSE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,1
3582,FALSE,FALSE,Overnight,Online Payment,Rainy,None,FALSE,3
4950,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,4
5128,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,4
5407,TRUE,FALSE,Overnight,Cash,Rainy,None,FALSE,3
5875,FALSE,TRUE,Overnight,Online Payment,Rainy,Black Friday,TRUE,4
6216,TRUE,FALSE,Standard,Online Payment,Sunny,Christmas Market,FALSE,3
6517,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,5
6565,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,1
6924,TRUE,FALSE,Express,Credit Card,Sunny,Black Friday,TRUE,1
6984,FALSE,FALSE,Overnight,Credit Card,Sunny,None,TRUE,1
7428,FALSE,TRUE,Standard,Cash,Rainy,None,TRUE,1
8893,TRUE,FALSE,Express,Debit Card,Snowy,Christmas Market,TRUE,5
9624,FALSE,TRUE,Standard,Credit Card,Sunny,None,FALSE,5
9629,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,5
126,FALSE,FALSE,Overnight,Credit Card,Sunny,None,TRUE,3
383,TRUE,FALSE,Standard,Online Payment,Sunny,Christmas Market,FALSE,5
572,TRUE,TRUE,Express,Credit Card,Sunny,None,FALSE,3
623,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,5
889,FALSE,FALSE,Standard,Cash,Rainy,None,FALSE,2
1203,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,TRUE,2
1240,TRUE,FALSE,Express,Online Payment,Snowy,Black Friday,FALSE,3
1625,FALSE,FALSE,Express,Credit Card,Sunny,None,FALSE,2
2057,FALSE,FALSE,Standard,Cash,Rainy,Christmas Market,FALSE,5
2822,TRUE,TRUE,Express,Cash,Rainy,None,TRUE,3
3732,FALSE,FALSE,Express,Credit Card,Snowy,None,FALSE,2
3887,FALSE,TRUE,Express,Online Payment,Sunny,None,TRUE,1
4364,TRUE,FALSE,Standard,Debit Card,Snowy,Black Friday,TRUE,1
4691,TRUE,TRUE,Express,Cash,Sunny,Christmas Market,FALSE,4
5310,FALSE,TRUE,Overnight,Debit Card,Rainy,Christmas Market,TRUE,5
5376,TRUE,FALSE,Standard,Online Payment,Sunny,None,FALSE,1
5943,FALSE,TRUE,Overnight,Credit Card,Snowy,None,FALSE,4
6260,TRUE,TRUE,Express,Debit Card,Rainy,Christmas Market,TRUE,1
7396,FALSE,FALSE,Express,Online Payment,Sunny,Black Friday,FALSE,4
7630,TRUE,FALSE,Express,Online Payment,Snowy,Black Friday,TRUE,3
7772,FALSE,TRUE,Express,Cash,Sunny,Christmas Market,FALSE,5
7850,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,TRUE,1
7857,TRUE,FALSE,Express,Cash,Rainy,Christmas Market,FALSE,1
8325,FALSE,TRUE,Standard,Credit Card,Snowy,None,FALSE,1
8891,TRUE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,5
9485,TRUE,TRUE,Standard,Debit Card,Sunny,Christmas Market,FALSE,4
9598,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
24,FALSE,TRUE,Express,Online Payment,Rainy,None,TRUE,2
342,TRUE,FALSE,Overnight,Credit Card,Rainy,Black Friday,FALSE,1
790,TRUE,TRUE,Standard,Credit Card,Sunny,Black Friday,TRUE,3
1009,TRUE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,3
1990,TRUE,FALSE,Overnight,Debit Card,Rainy,Black Friday,TRUE,1
2967,FALSE,FALSE,Overnight,Online Payment,Rainy,None,TRUE,1
3162,TRUE,TRUE,Express,Cash,Rainy,Christmas Market,FALSE,2
3269,FALSE,FALSE,Express,Debit Card,Sunny,Christmas Market,FALSE,4
3367,TRUE,FALSE,Standard,Credit Card,Snowy,None,FALSE,4
3498,TRUE,TRUE,Standard,Cash,Snowy,Black Friday,TRUE,2
3560,FALSE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,4
3742,FALSE,TRUE,Express,Online Payment,Sunny,Christmas Market,FALSE,3
3940,TRUE,FALSE,Overnight,Credit Card,Sunny,None,TRUE,5
4001,FALSE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,2
4041,TRUE,TRUE,Overnight,Debit Card,Sunny,None,FALSE,1
5408,TRUE,FALSE,Express,Cash,Rainy,None,FALSE,4
5660,FALSE,TRUE,Express,Credit Card,Sunny,Christmas Market,FALSE,5
5923,TRUE,FALSE,Standard,Debit Card,Sunny,None,TRUE,4
6046,TRUE,TRUE,Express,Cash,Rainy,None,FALSE,4
6116,TRUE,TRUE,Express,Debit Card,Snowy,Christmas Market,FALSE,3
6588,TRUE,FALSE,Standard,Cash,Rainy,Black Friday,TRUE,2
7184,TRUE,FALSE,Express,Credit Card,Sunny,Black Friday,TRUE,4
7925,FALSE,TRUE,Express,Cash,Snowy,None,FALSE,5
8086,FALSE,FALSE,Overnight,Cash,Rainy,Christmas Market,TRUE,2
8209,TRUE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,1
8479,TRUE,FALSE,Standard,Debit Card,Snowy,Black Friday,TRUE,2
9679,FALSE,TRUE,Express,Debit Card,Snowy,Christmas Market,TRUE,2
91,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,3
558,TRUE,TRUE,Express,Debit Card,Snowy,None,TRUE,3
1235,FALSE,TRUE,Express,Online Payment,Sunny,Christmas Market,TRUE,5
1378,TRUE,TRUE,Express,Debit Card,Sunny,None,FALSE,5
2031,FALSE,TRUE,Express,Cash,Sunny,Black Friday,FALSE,2
2073,TRUE,FALSE,Overnight,Cash,Sunny,Black Friday,TRUE,2
3114,TRUE,TRUE,Express,Cash,Sunny,Christmas Market,TRUE,5
3147,TRUE,TRUE,Standard,Debit Card,Sunny,Black Friday,TRUE,5
3279,TRUE,FALSE,Standard,Credit Card,Rainy,Christmas Market,TRUE,5
3544,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,5
3853,FALSE,FALSE,Overnight,Credit Card,Rainy,Black Friday,TRUE,4
4247,TRUE,FALSE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
4371,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,3
4968,FALSE,FALSE,Standard,Debit Card,Rainy,Christmas Market,FALSE,5
5080,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,FALSE,5
5377,FALSE,FALSE,Standard,Debit Card,Sunny,Black Friday,FALSE,4
5484,TRUE,TRUE,Standard,Credit Card,Rainy,Black Friday,FALSE,4
5642,FALSE,TRUE,Express,Debit Card,Sunny,None,TRUE,1
5750,FALSE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,3
5835,FALSE,FALSE,Express,Credit Card,Rainy,None,TRUE,5
5855,TRUE,TRUE,Express,Cash,Snowy,Christmas Market,FALSE,1
6801,TRUE,TRUE,Standard,Cash,Snowy,Christmas Market,FALSE,2
7221,FALSE,TRUE,Overnight,Cash,Rainy,Christmas Market,FALSE,5
7504,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,3
7597,TRUE,FALSE,Express,Cash,Sunny,None,TRUE,2
7698,FALSE,FALSE,Overnight,Credit Card,Snowy,None,FALSE,4
8315,FALSE,FALSE,Standard,Debit Card,Sunny,Christmas Market,TRUE,4
8523,TRUE,FALSE,Express,Online Payment,Snowy,None,TRUE,4
9149,TRUE,TRUE,Overnight,Online Payment,Snowy,None,TRUE,5
9300,FALSE,TRUE,Standard,Debit Card,Rainy,Christmas Market,TRUE,3
9926,TRUE,TRUE,Overnight,Cash,Rainy,None,TRUE,4
337,FALSE,TRUE,Overnight,Debit Card,Rainy,Christmas Market,FALSE,4
543,TRUE,FALSE,Overnight,Debit Card,Snowy,None,TRUE,1
600,TRUE,TRUE,Overnight,Credit Card,Rainy,None,TRUE,4
635,FALSE,TRUE,Overnight,Debit Card,Rainy,None,TRUE,3
655,FALSE,TRUE,Standard,Online Payment,Snowy,None,TRUE,5
2374,TRUE,TRUE,Standard,Debit Card,Snowy,Christmas Market,TRUE,4
3099,FALSE,FALSE,Standard,Debit Card,Rainy,Black Friday,TRUE,3
3159,TRUE,FALSE,Express,Credit Card,Snowy,Christmas Market,FALSE,5
3852,FALSE,TRUE,Overnight,Cash,Sunny,None,FALSE,1
4429,FALSE,FALSE,Express,Online Payment,Snowy,Black Friday,FALSE,4
4456,FALSE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,FALSE,3
5146,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,3
5346,FALSE,FALSE,Overnight,Cash,Snowy,None,TRUE,4
5578,TRUE,TRUE,Standard,Credit Card,Sunny,None,TRUE,5
5731,FALSE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,1
6293,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,TRUE,3
7137,TRUE,FALSE,Standard,Cash,Snowy,Christmas Market,FALSE,4
7139,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,5
7431,FALSE,FALSE,Overnight,Cash,Sunny,None,TRUE,1
8354,FALSE,FALSE,Express,Cash,Snowy,Black Friday,FALSE,1
8377,FALSE,TRUE,Express,Online Payment,Sunny,None,TRUE,3
8815,FALSE,TRUE,Standard,Online Payment,Rainy,Christmas Market,FALSE,4
8910,FALSE,TRUE,Express,Credit Card,Sunny,None,FALSE,2
9882,TRUE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,4
95,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,FALSE,4
204,TRUE,TRUE,Express,Credit Card,Sunny,None,TRUE,3
355,TRUE,TRUE,Overnight,Cash,Snowy,None,TRUE,4
364,FALSE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,5
602,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,5
709,TRUE,TRUE,Overnight,Cash,Rainy,Black Friday,TRUE,4
1026,TRUE,TRUE,Standard,Cash,Sunny,Black Friday,FALSE,1
1389,FALSE,FALSE,Standard,Online Payment,Rainy,Black Friday,FALSE,3
1410,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,2
1496,FALSE,FALSE,Standard,Cash,Rainy,Christmas Market,TRUE,2
1922,TRUE,FALSE,Express,Debit Card,Snowy,None,FALSE,1
2222,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,3
2231,FALSE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,TRUE,5
3737,FALSE,FALSE,Overnight,Debit Card,Sunny,None,TRUE,5
3760,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,FALSE,2
4144,TRUE,FALSE,Express,Cash,Snowy,Black Friday,FALSE,4
4183,FALSE,FALSE,Express,Credit Card,Snowy,None,FALSE,1
4294,FALSE,FALSE,Standard,Cash,Snowy,Christmas Market,FALSE,2
5401,TRUE,TRUE,Express,Cash,Rainy,Black Friday,TRUE,1
5596,FALSE,FALSE,Express,Cash,Sunny,Black Friday,TRUE,1
6191,TRUE,TRUE,Standard,Online Payment,Snowy,Christmas Market,TRUE,2
6920,TRUE,TRUE,Express,Online Payment,Snowy,Christmas Market,TRUE,4
8304,FALSE,FALSE,Overnight,Online Payment,Rainy,Christmas Market,FALSE,4
8583,FALSE,FALSE,Express,Credit Card,Snowy,None,TRUE,2
8695,FALSE,FALSE,Standard,Credit Card,Rainy,Black Friday,FALSE,1
9571,FALSE,FALSE,Overnight,Online Payment,Sunny,None,FALSE,5
9856,TRUE,FALSE,Overnight,Online Payment,Sunny,Black Friday,TRUE,4
549,FALSE,FALSE,Standard,Cash,Sunny,Christmas Market,TRUE,2
678,TRUE,TRUE,Overnight,Online Payment,Snowy,Black Friday,TRUE,3
701,TRUE,FALSE,Express,Debit Card,Rainy,Black Friday,FALSE,3
2039,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,5
2148,TRUE,FALSE,Standard,Debit Card,Sunny,None,FALSE,1
2963,TRUE,TRUE,Express,Debit Card,Sunny,Christmas Market,FALSE,4
3444,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,FALSE,1
3838,TRUE,TRUE,Standard,Credit Card,Snowy,Christmas Market,FALSE,1
3914,TRUE,TRUE,Overnight,Debit Card,Sunny,Christmas Market,TRUE,2
4181,TRUE,TRUE,Overnight,Credit Card,Rainy,Black Friday,FALSE,3
4223,TRUE,TRUE,Express,Online Payment,Sunny,None,FALSE,5
4361,TRUE,TRUE,Overnight,Online Payment,Rainy,None,TRUE,2
5208,TRUE,TRUE,Express,Online Payment,Snowy,None,TRUE,4
5249,FALSE,FALSE,Overnight,Credit Card,Sunny,Christmas Market,TRUE,1
5351,FALSE,FALSE,Overnight,Cash,Sunny,None,TRUE,1
5544,FALSE,FALSE,Express,Online Payment,Sunny,None,TRUE,2
5557,TRUE,FALSE,Overnight,Cash,Rainy,Black Friday,TRUE,1
6416,FALSE,TRUE,Overnight,Debit Card,Snowy,Christmas Market,TRUE,5
6876,TRUE,TRUE,Overnight,Online Payment,Snowy,None,FALSE,2
6929,FALSE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,4
9360,FALSE,FALSE,Standard,Debit Card,Rainy,None,TRUE,2
1770,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,1
1795,TRUE,FALSE,Overnight,Cash,Snowy,Black Friday,FALSE,1
2197,TRUE,FALSE,Standard,Online Payment,Rainy,Christmas Market,TRUE,1
3173,FALSE,FALSE,Overnight,Debit Card,Rainy,Black Friday,TRUE,3
3422,FALSE,TRUE,Standard,Debit Card,Rainy,Black Friday,TRUE,2
3586,TRUE,FALSE,Express,Cash,Sunny,Christmas Market,TRUE,5
4274,TRUE,FALSE,Standard,Credit Card,Sunny,Christmas Market,FALSE,2
4463,TRUE,TRUE,Standard,Debit Card,Rainy,None,FALSE,4
4745,TRUE,FALSE,Overnight,Debit Card,Rainy,None,TRUE,2
4815,TRUE,FALSE,Standard,Debit Card,Sunny,None,FALSE,4
5534,FALSE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,2
5622,FALSE,FALSE,Express,Online Payment,Rainy,Black Friday,FALSE,1
6101,FALSE,FALSE,Standard,Online Payment,Sunny,None,TRUE,2
6766,TRUE,TRUE,Standard,Credit Card,Rainy,Christmas Market,FALSE,2
6917,FALSE,TRUE,Express,Online Payment,Sunny,Christmas Market,TRUE,4
7202,TRUE,TRUE,Express,Online Payment,Sunny,Christmas Market,TRUE,1
7545,FALSE,TRUE,Overnight,Cash,Snowy,Black Friday,TRUE,1
8080,FALSE,FALSE,Overnight,Cash,Rainy,Christmas Market,FALSE,5
9086,FALSE,TRUE,Standard,Online Payment,Rainy,None,FALSE,1
9234,TRUE,FALSE,Standard,Cash,Sunny,None,TRUE,2
9606,TRUE,FALSE,Overnight,Cash,Snowy,None,TRUE,2
9704,FALSE,FALSE,Express,Online Payment,Rainy,Christmas Market,TRUE,2
197,TRUE,FALSE,Express,Online Payment,Snowy,None,FALSE,5
301,FALSE,TRUE,Express,Online Payment,Snowy,None,FALSE,3
1280,TRUE,TRUE,Standard,Cash,Rainy,None,TRUE,2
1668,TRUE,FALSE,Standard,Online Payment,Sunny,Black Friday,FALSE,2
2292,FALSE,TRUE,Overnight,Credit Card,Rainy,Black Friday,TRUE,4
2966,TRUE,FALSE,Express,Cash,Rainy,None,FALSE,1
3015,FALSE,TRUE,Overnight,Credit Card,Snowy,Black Friday,TRUE,3
3333,FALSE,TRUE,Standard,Credit Card,Rainy,None,FALSE,4
3659,TRUE,TRUE,Express,Credit Card,Sunny,Black Friday,FALSE,4
3865,FALSE,TRUE,Standard,Online Payment,Sunny,None,TRUE,5
3911,FALSE,FALSE,Overnight,Credit Card,Sunny,Black Friday,TRUE,3
4112,FALSE,TRUE,Overnight,Credit Card,Rainy,None,FALSE,5
4232,TRUE,FALSE,Overnight,Debit Card,Snowy,None,FALSE,5
4704,TRUE,FALSE,Standard,Credit Card,Sunny,None,FALSE,4
4843,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,4
4963,TRUE,TRUE,Express,Cash,Rainy,Black Friday,FALSE,3
5070,TRUE,FALSE,Express,Credit Card,Snowy,Black Friday,FALSE,5
5625,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,TRUE,3
5783,TRUE,FALSE,Overnight,Debit Card,Snowy,Christmas Market,FALSE,4
5813,TRUE,FALSE,Overnight,Cash,Snowy,Christmas Market,FALSE,2
6143,FALSE,FALSE,Overnight,Cash,Snowy,None,FALSE,4
6350,FALSE,FALSE,Overnight,Credit Card,Snowy,Black Friday,FALSE,3
6870,FALSE,TRUE,Standard,Debit Card,Snowy,Black Friday,FALSE,4
7059,TRUE,FALSE,Express,Cash,Snowy,Black Friday,TRUE,5
7071,FALSE,TRUE,Overnight,Online Payment,Sunny,Christmas Market,TRUE,3
7844,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,3
8201,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,FALSE,5
8445,FALSE,TRUE,Overnight,Online Payment,Rainy,Christmas Market,TRUE,3
8945,TRUE,TRUE,Express,Credit Card,Snowy,None,FALSE,2
9154,TRUE,FALSE,Overnight,Online Payment,Rainy,None,TRUE,4
9289,FALSE,TRUE,Overnight,Cash,Sunny,Black Friday,TRUE,5
9830,TRUE,TRUE,Standard,Online Payment,Sunny,Christmas Market,FALSE,5
102,FALSE,FALSE,Standard,Online Payment,Sunny,None,FALSE,1
456,FALSE,TRUE,Standard,Online Payment,Sunny,None,FALSE,1
740,FALSE,FALSE,Standard,Online Payment,Sunny,None,TRUE,5
975,FALSE,FALSE,Standard,Online Payment,Sunny,None,TRUE,5
1586,FALSE,FALSE,Overnight,Cash,Snowy,Christmas Market,TRUE,2
1644,TRUE,FALSE,Express,Debit Card,Snowy,Black Friday,FALSE,2
1980,FALSE,FALSE,Standard,Cash,Sunny,Black Friday,TRUE,2
2035,TRUE,FALSE,Express,Cash,Sunny,Black Friday,FALSE,1
2834,FALSE,TRUE,Overnight,Credit Card,Sunny,Christmas Market,FALSE,1
3154,FALSE,FALSE,Express,Online Payment,Sunny,Christmas Market,FALSE,3
3721,TRUE,TRUE,Express,Cash,Sunny,Black Friday,FALSE,5
3948,TRUE,TRUE,Overnight,Online Payment,Snowy,None,TRUE,4
4442,FALSE,FALSE,Overnight,Cash,Sunny,Christmas Market,FALSE,4
4705,TRUE,TRUE,Express,Debit Card,Rainy,Christmas Market,TRUE,2
5421,FALSE,TRUE,Overnight,Debit Card,Sunny,Black Friday,FALSE,4
5492,TRUE,TRUE,Overnight,Debit Card,Sunny,Black Friday,TRUE,1
6410,FALSE,TRUE,Express,Cash,Snowy,Black Friday,FALSE,4
6440,FALSE,TRUE,Overnight,Online Payment,Rainy,Black Friday,FALSE,5
6466,TRUE,FALSE,Express,Credit Card,Snowy,Black Friday,FALSE,2
6491,FALSE,TRUE,Overnight,Debit Card,Rainy,None,TRUE,2
6555,TRUE,TRUE,Express,Debit Card,Sunny,Black Friday,TRUE,5
6699,FALSE,TRUE,Express,Online Payment,Snowy,Black Friday,TRUE,5
7080,TRUE,FALSE,Express,Online Payment,Snowy,Christmas Market,FALSE,3
7358,FALSE,TRUE,Standard,Online Payment,Rainy,None,TRUE,2
8068,FALSE,TRUE,Standard,Credit Card,Sunny,Black Friday,TRUE,4
8093,TRUE,TRUE,Express,Credit Card,Snowy,Black Friday,TRUE,5
8461,FALSE,FALSE,Express,Cash,Rainy,Christmas Market,TRUE,4
8931,FALSE,TRUE,Express,Debit Card,Snowy,Black Friday,TRUE,5
9934,FALSE,FALSE,Express,Cash,Rainy,None,FALSE,3
497,TRUE,FALSE,Standard,Debit Card,Rainy,None,FALSE,3
733,TRUE,TRUE,Overnight,Credit Card,Snowy,Christmas Market,TRUE,3
1068,TRUE,TRUE,Express,Online Payment,Snowy,Black Friday,FALSE,3
1097,FALSE,TRUE,Standard,Credit Card,Snowy,Black Friday,FALSE,1
1425,TRUE,TRUE,Overnight,Debit Card,Snowy,None,FALSE,1
1887,TRUE,FALSE,Overnight,Online Payment,Rainy,Black Friday,TRUE,3
2160,TRUE,FALSE,Overnight,Online Payment,Rainy,None,FALSE,2
2180,TRUE,FALSE,Standard,Cash,Sunny,None,TRUE,1
2203,TRUE,TRUE,Overnight,Credit Card,Snowy,Black Friday,FALSE,1
2527,FALSE,FALSE,Overnight,Online Payment,Sunny,None,TRUE,5
2619,TRUE,FALSE,Overnight,Cash,Rainy,Christmas Market,FALSE,1
2667,FALSE,FALSE,Express,Cash,Snowy,Christmas Market,FALSE,1
2839,TRUE,FALSE,Express,Online Payment,Sunny,None,FALSE,3
2996,TRUE,TRUE,Standard,Online Payment,Sunny,None,TRUE,2
3211,TRUE,TRUE,Overnight,Debit Card,Rainy,Black Friday,TRUE,5
3378,FALSE,FALSE,Express,Credit Card,Snowy,None,FALSE,1
4059,TRUE,TRUE,Express,Credit Card,Sunny,Christmas Market,FALSE,3
5196,TRUE,FALSE,Express,Debit Card,Snowy,None,TRUE,3
5274,FALSE,TRUE,Overnight,Online Payment,Snowy,Black Friday,FALSE,5
5881,FALSE,TRUE,Standard,Cash,Rainy,Christmas Market,TRUE,2
6150,TRUE,FALSE,Standard,Cash,Snowy,None,FALSE,1
6170,FALSE,FALSE,Standard,Online Payment,Sunny,Christmas Market,FALSE,5
6446,FALSE,TRUE,Overnight,Online Payment,Sunny,Black Friday,TRUE,3
6457,FALSE,FALSE,Overnight,Online Payment,Snowy,Black Friday,FALSE,2
7211,FALSE,TRUE,Overnight,Online Payment,Snowy,Black Friday,TRUE,3
7514,FALSE,FALSE,Standard,Cash,Snowy,Black Friday,TRUE,5
7689,TRUE,TRUE,Standard,Cash,Sunny,Black Friday,FALSE,1
8128,FALSE,FALSE,Overnight,Debit Card,Snowy,None,FALSE,5
8265,FALSE,TRUE,Overnight,Debit Card,Snowy,Black Friday,FALSE,4
8712,TRUE,FALSE,Express,Debit Card,Sunny,Black Friday,FALSE,5
9079,FALSE,TRUE,Standard,Credit Card,Sunny,None,TRUE,3
9727,TRUE,TRUE,Express,Online Payment,Rainy,None,FALSE,2
38,FALSE,TRUE,Standard,Credit Card,Sunny,Christmas Market,TRUE,5
1197,FALSE,FALSE,Express,Online Payment,Rainy,None,FALSE,5
1226,FALSE,FALSE,Express,Online Payment,Rainy,None,TRUE,2
1229,TRUE,TRUE,Overnight,Debit Card,Snowy,Black Friday,TRUE,1
1308,FALSE,TRUE,Standard,Online Payment,Rainy,None,FALSE,4
1332,FALSE,TRUE,Standard,Debit Card,Sunny,Black Friday,FALSE,2
1357,FALSE,FALSE,Standard,Credit Card,Rainy,None,TRUE,5
2215,TRUE,FALSE,Overnight,Debit Card,Rainy,None,FALSE,1
3106,TRUE,TRUE,Standard,Online Payment,Rainy,Christmas Market,TRUE,2
3305,FALSE,TRUE,Overnight,Online Payment,Sunny,None,FALSE,3
3402,FALSE,TRUE,Express,Credit Card,Sunny,None,TRUE,5
4075,TRUE,TRUE,Express,Credit Card,Snowy,Black Friday,FALSE,2
4913,TRUE,TRUE,Standard,Online Payment,Sunny,Christmas Market,TRUE,2
